62-15;Lj/Kovačeva Mesnica;DAN-INT.;5 Saška,7PS Frenk PS,1000 Voziček,385 Kandidat,287 MESARJI 5x 24.3. in 25.3.;Mila Peršin,Gaber Trseglav,Saša Klančnik;MESARJI 5x 24.3. in 25.3.
62-16;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,5PS Saška PS;Gaber Trseglav,Mila Peršin;ni STATISTOV
62-17;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
62-18;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
62-19;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,9 Renato;Valter Dragan,Primož Vrhovec;ni STATISTOV
62-20;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;2 Lara,1 Mark,10 Julija;Gaja Filač,Matej Zemljič,Sabina Kogovšek;ni STATISTOV
62-21;Lj/Kovačeva Mesnica;DAN-INT.;5 Saška,1000 Voziček,385 Kandidat,287 MESARJI 5x 24.3. in 25.3.;Mila Peršin,Saša Klančnik;MESARJI 5x 24.3. in 25.3.
62-22;Lj/Pasaža/Pred mesnico;DAN-INT.;5 Saška,1000 Voziček,287 MESARJI 5x 24.3. in 25.3.;Mila Peršin;MESARJI 5x 24.3. in 25.3.
62-23;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,18 Nina,6 Meri;Gaber Trseglav,Melani Mekicar,Vesna Pernarčič;ni STATISTOV
62-24;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
62-25;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;257 Dr. Mirt,2PS Lara PS;Žiga Udir,Gaja Filač;ni STATISTOV
62-26;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,5 Saška,257PS Dr. Mirt PS,287 MESARJI 5x 24.3. in 25.3.,290 STATISTI LOKAL A 4x 25.3.;Gaja Filač,Mila Peršin,Žiga Udir;MESARJI 5x 24.3. in 25.3.,STATISTI LOKAL A 4x 25.3.
62-27;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,9 Renato;Bernarda Oman,Primož Vrhovec;ni STATISTOV
63-01;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,5 Saška,1000 Voziček,287 MESARJI 5x 24.3. in 25.3.,290 STATISTI LOKAL A 4x 25.3.;Gaja Filač,Mila Peršin;MESARJI 5x 24.3. in 25.3.,STATISTI LOKAL A 4x 25.3.
63-02;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;1 Mark,258 Sanja;Matej Zemljič,Nina Rakovec;ni STATISTOV
63-03;Lj/Bistro Lotus;DAN-INT.;10 Julija,251 Roman,270 poslovnež 2x (našpičita ušesa),299 STATISTI LOTUS B 6x 9.4.;Sabina Kogovšek,Uroš Smolej;poslovnež 2x (našpičita ušesa),STATISTI LOTUS B 6x 9.4.
63-04;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,18 Nina,6 Meri,206 KEMP STANDARD (7);Gaber Trseglav,Melani Mekicar,Vesna Pernarčič;KEMP STANDARD (7)
63-05;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,5 Saška,1000 Voziček,287 MESARJI 5x 24.3. in 25.3.,290 STATISTI LOKAL A 4x 25.3.;Gaja Filač,Mila Peršin;MESARJI 5x 24.3. in 25.3.,STATISTI LOKAL A 4x 25.3.
63-06;Lj/Bistro Lotus/Šank;DAN-INT.;10 Julija,251 Roman,299 STATISTI LOTUS B 6x 9.4.;Sabina Kogovšek,Uroš Smolej;STATISTI LOTUS B 6x 9.4.
63-07;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;1 Mark,258 Sanja;Matej Zemljič,Nina Rakovec;ni STATISTOV
63-08;Lj/Kovačeva Mesnica;DAN-INT.;5 Saška,387 Bine,287 MESARJI 5x 24.3. in 25.3.;Mila Peršin,Jakob Šfiligoj;MESARJI 5x 24.3. in 25.3.
63-09;Lj/Bistro Lotus/Šank;DAN-INT.;10 Julija,251 Roman,299 STATISTI LOTUS B 6x 9.4.;Sabina Kogovšek,Uroš Smolej;STATISTI LOTUS B 6x 9.4.
63-10;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;258 Sanja,9 Renato;Nina Rakovec,Primož Vrhovec;ni STATISTOV
63-11;Lj/Kovačeva Mesnica;DAN-INT.;5 Saška,6PS Meri PS,387 Bine,287 MESARJI 5x 24.3. in 25.3.;Mila Peršin,Vesna Pernarčič,Jakob Šfiligoj;MESARJI 5x 24.3. in 25.3.
63-12;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;6 Meri,5PS Saška PS,206 KEMP STANDARD (7);Vesna Pernarčič,Mila Peršin;KEMP STANDARD (7)
63-13;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
63-14;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;258 Sanja,9 Renato;Nina Rakovec,Primož Vrhovec;ni STATISTOV
63-15;Lj/Nadino stanovanje/Jedilnica;DAN-INT.;1 Mark,11 David,13 Nada;Matej Zemljič,Blaž Valič,Aleksandra Balmazović;ni STATISTOV
63-16;Kemp/Pot Čez Kemp;DAN-EXT.;14 Hrvoje,6 Meri,206 KEMP STANDARD (7);Alen Šalinović,Vesna Pernarčič;KEMP STANDARD (7)
63-17;Lj/Pasaža/Pred Mesnico/Lokal;DAN-INT.;2 Lara,5 Saška,1000 Voziček,286 STATISTI LOKAL B 4x 24.3.;Gaja Filač,Mila Peršin;STATISTI LOKAL B 4x 24.3.
63-18;Lj/Nadino stanovanje/Jedilnica;DAN-INT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
63-19;Kemp/Bar Na Plaži;DAN-EXT.;14 Hrvoje,18 Nina,4 Dino,206 KEMP STANDARD (7);Alen Šalinović,Melani Mekicar,Matino Antunović;KEMP STANDARD (7)
63-20;Lj/Nadino Stanovanje/Vhodna Veža;DAN-INT.;13 Nada,389 Poštar;Aleksandra Balmazović,Dušan Gornik;ni STATISTOV
63-21;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,258 Sanja;Valter Dragan,Nina Rakovec;ni STATISTOV
63-22;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,1 Mark,1000 Voziček,285 STATISTI PASAŽA A 4x 24.3.;Gaja Filač,Matej Zemljič;STATISTI PASAŽA A 4x 24.3.
63-23;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
63-24;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,258 Sanja;Valter Dragan,Nina Rakovec;ni STATISTOV
63-25;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;252 Erika,9 Renato;Bernarda Oman,Primož Vrhovec;ni STATISTOV
64-01;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
64-02;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,1 Mark,1000 Voziček,390 Stranka lokala 5,285 STATISTI PASAŽA A 4x 24.3.,288 Stranka lokala 6 1x 24.3.;Gaja Filač,Matej Zemljič,Janja Turk;STATISTI PASAŽA A 4x 24.3.,Stranka lokala 6 1x 24.3.
64-03;Kemp/Bar Na Plaži;DAN-EXT.;14 Hrvoje,18 Nina,4 Dino,206 KEMP STANDARD (7);Alen Šalinović,Melani Mekicar,Matino Antunović;KEMP STANDARD (7)
64-04;Lj/Julijino Stanovanje/Predsoba;DAN-INT.;10 Julija,11 David;Sabina Kogovšek,Blaž Valič;ni STATISTOV
64-05;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,1 Mark,1000 Voziček,390 Stranka lokala 5,392 Stranka lokala 7- Pero,285 STATISTI PASAŽA A 4x 24.3.,288 Stranka lokala 6 1x 24.3.;Gaja Filač,Matej Zemljič,Janja Turk,Rene Borštnar;STATISTI PASAŽA A 4x 24.3.,Stranka lokala 6 1x 24.3.
64-06;Kemp/Pred recepcijo;DAN-EXT.;14 Hrvoje,7 Frenk,206 KEMP STANDARD (7);Alen Šalinović,Gaber Trseglav;KEMP STANDARD (7)
64-07;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;10 Julija,11 David;Sabina Kogovšek,Blaž Valič;ni STATISTOV
64-08;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,6 Meri,206 KEMP STANDARD (7);Gaber Trseglav,Vesna Pernarčič;KEMP STANDARD (7)
64-09;Kemp/Bar Na Plaži;DAN-EXT.;14 Hrvoje,7 Frenk,18 Nina,4 Dino,378 Tečajnik 1,379 Tečajnik 2,273 6-8 kempistov;Alen Šalinović,Gaber Trseglav,Melani Mekicar,Matino Antunović;6-8 kempistov
64-10;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;10 Julija,11 David;Sabina Kogovšek,Blaž Valič;ni STATISTOV
64-11;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;6 Meri,206 KEMP STANDARD (7),393 Bejba 1,394 Bejba 2;Vesna Pernarčič;KEMP STANDARD (7)
64-12;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;10 Julija,11 David,258 Sanja;Sabina Kogovšek,Blaž Valič,Nina Rakovec;ni STATISTOV
64-13;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,1 Mark,1000 Voziček,390 Stranka lokala 5,392 Stranka lokala 7- Pero,285 STATISTI PASAŽA A 4x 24.3.,288 Stranka lokala 6 1x 24.3.;Gaja Filač,Matej Zemljič,Janja Turk,Rene Borštnar;STATISTI PASAŽA A 4x 24.3.,Stranka lokala 6 1x 24.3.
64-14;Kemp/Bar Na Plaži;DAN-EXT.;14 Hrvoje,7 Frenk,18 Nina,4 Dino,6 Meri,378 Tečajnik 1,379 Tečajnik 2,273 6-8 kempistov,393 Bejba 1,394 Bejba 2;Alen Šalinović,Gaber Trseglav,Melani Mekicar,Matino Antunović,Vesna Pernarčič;6-8 kempistov
64-15;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;10 Julija,346 Direktor Farmakotradea,20OFF Petra off;Sabina Kogovšek,Rok Kunaver,Maja Zupan;ni STATISTOV
64-16;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,258 Sanja;Aleš Valič,Nina Rakovec;ni STATISTOV
64-17;Lj/Nadino Stanovanje/Dnevni Del;DAN-INT.;12 Jana,11 David;Tanja Potočnik,Blaž Valič;ni STATISTOV
64-18;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;10 Julija,346 Direktor Farmakotradea;Sabina Kogovšek,Rok Kunaver;ni STATISTOV
64-19;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,1 Mark,1000 Voziček,286 STATISTI LOKAL B 4x 24.3.;Gaja Filač,Matej Zemljič;STATISTI LOKAL B 4x 24.3.
64-20;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,6 Meri,206 KEMP STANDARD (7);Gaber Trseglav,Vesna Pernarčič;KEMP STANDARD (7)
64-21;Lj/Julijino Stanovanje/Kabinet;DAN-INT.;258 Sanja;Nina Rakovec;ni STATISTOV
64-22;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,1 Mark,5 Saška,1000 Voziček,286 STATISTI LOKAL B 4x 24.3.;Gaja Filač,Matej Zemljič,Mila Peršin;STATISTI LOKAL B 4x 24.3.
64-23;Kemp/Betonska Plaža;NOČ-EXT.;4 Dino,6 Meri,393 Bejba 1;Matino Antunović,Vesna Pernarčič;ni STATISTOV
64-24;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;NOČ-INT.;10 Julija,251 Roman;Sabina Kogovšek,Uroš Smolej;ni STATISTOV
64-25;Kemp/Potapljaški Klub;NOČ-EXT.;4 Dino,393 Bejba 1;Matino Antunović;ni STATISTOV
64-26;Lj/Julijino Stanovanje/Kabinet;NOČ-INT.;258 Sanja;Nina Rakovec;ni STATISTOV
65-01;Kemp/Potapljaški Klub;NOČ-EXT.;4 Dino,6 Meri,393 Bejba 1;Matino Antunović,Vesna Pernarčič;ni STATISTOV
65-02;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;NOČ-INT.;10 Julija,251 Roman;Sabina Kogovšek,Uroš Smolej;ni STATISTOV
65-03;Lj/Julijino Stanovanje/Predsoba;NOČ-INT.;1 Mark,258 Sanja;Matej Zemljič,Nina Rakovec;ni STATISTOV
65-04;Lj/Pasaža/Lokal;NOČ-INT.;2 Lara,257 Dr. Mirt,293 STATISTI LOKAL A 4x 3.4.;Gaja Filač,Žiga Udir;STATISTI LOKAL A 4x 3.4.
65-05;Kemp/Kovačeva Parcela/Pred Prikolico;NOČ-EXT.;7 Frenk,4 Dino,6 Meri;Gaber Trseglav,Matino Antunović,Vesna Pernarčič;ni STATISTOV
65-06;Lj/Steinerjeva Klinika/Shramba;NOČ-INT.;10 Julija;Sabina Kogovšek;ni STATISTOV
65-07;Lj/Bistro Lotus;NOČ-INT.;2 Lara,257 Dr. Mirt,278 Natakar - natoči penino;Gaja Filač,Žiga Udir;Natakar - natoči penino
65-08;Lj/Julijino Stanovanje/Dnevna Soba;NOČ-INT;1 Mark,3 Edvard;Matej Zemljič,Aleš Valič;ni STATISTOV
65-09;Kemp/Ex Renatova Parcela/Prikolica;NOČ-INT./EXT;18 Nina,4 Dino;Melani Mekicar,Matino Antunović;ni STATISTOV
65-10;Kemp/Naravna plaža;NOČ-EXT.;18 Nina,4 Dino;Melani Mekicar,Matino Antunović;ni STATISTOV
65-11;Lj/Julijino Stanovanje/Kuhinja;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
65-12;Lj/Kozmetični Salon;DAN-INT.;5 Saška,395 Stranka kozmetičnega salona 6,293 STATISTI LOKAL A 4x 3.4.;Mila Peršin,Ursula Vratuša Globočnik;STATISTI LOKAL A 4x 3.4.
65-13;Kemp/Parcela Med Borovci/Ninin Šotor;DAN-INT./EXT.;18 Nina,4 Dino;Melani Mekicar,Matino Antunović;ni STATISTOV
65-14;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
65-15;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
65-16;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;12 Jana,13 Nada;Tanja Potočnik,Aleksandra Balmazović;ni STATISTOV
65-17;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,5 Saška,1000 Voziček,293 STATISTI LOKAL A 4x 3.4.;Gaja Filač,Mila Peršin;STATISTI LOKAL A 4x 3.4.
65-18;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,4 Dino,6 Meri;Gaber Trseglav,Matino Antunović,Vesna Pernarčič;ni STATISTOV
65-19;Kemp/Bar Na Plaži;DAN-EXT.;18 Nina,4 Dino;Melani Mekicar,Matino Antunović;ni STATISTOV
65-20;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,5 Saška,1000 Voziček,293 STATISTI LOKAL A 4x 3.4.;Gaja Filač,Mila Peršin;STATISTI LOKAL A 4x 3.4.
65-21;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;12 Jana,13 Nada;Tanja Potočnik,Aleksandra Balmazović;ni STATISTOV
65-22;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
65-23;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,257 Dr. Mirt,293 STATISTI LOKAL A 4x 3.4.;Gaja Filač,Žiga Udir;STATISTI LOKAL A 4x 3.4.
65-24;Kemp/Bar Na Plaži;DAN-EXT.;18 Nina,4 Dino,5 Saška;Melani Mekicar,Matino Antunović,Mila Peršin;ni STATISTOV
65-25;Lj/Julijino Stanovanje/Kabinet;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
65-26;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,9 Renato;Valter Dragan,Primož Vrhovec;ni STATISTOV
66-01;Lj/Julijino Stanovanje/Kabinet;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
66-02;Lj/Pasaža/Lokal;DAN-INT.;2 Lara,257 Dr. Mirt,293 STATISTI LOKAL A 4x 3.4.;Gaja Filač,Žiga Udir;STATISTI LOKAL A 4x 3.4.
66-03;Kemp/Bar Na Plaži;DAN-EXT.;18 Nina,4 Dino,5 Saška;Melani Mekicar,Matino Antunović,Mila Peršin;ni STATISTOV
66-04;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;10 Julija,258 Sanja;Sabina Kogovšek,Nina Rakovec;ni STATISTOV
66-05;Lj/Bb-Jeva Pisarna;DAN-INT.;19 Bb,9 Renato;Valter Dragan,Primož Vrhovec;ni STATISTOV
66-06;Lj/Julijino Stanovanje/Predsoba;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
66-07;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;10 Julija,258 Sanja;Sabina Kogovšek,Nina Rakovec;ni STATISTOV
66-08;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
66-09;Kemp/Bar Na Plaži;DAN-EXT.;18 Nina,4 Dino,5 Saška,273 6-8 kempistov;Melani Mekicar,Matino Antunović,Mila Peršin;6-8 kempistov
66-10;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;10 Julija,258 Sanja;Sabina Kogovšek,Nina Rakovec;ni STATISTOV
66-11;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
66-12;Kemp/Kovačeva Parcela/Pred Prikolico;DAN-EXT.;7 Frenk,5 Saška,6 Meri,206 KEMP STANDARD (7);Gaber Trseglav,Mila Peršin,Vesna Pernarčič;KEMP STANDARD (7)
66-13;Kemp/Potapljaški Klub/Skladišče opreme;DAN-INT./EXT.;18 Nina,4 Dino,213 KEMP MANJ (3);Melani Mekicar,Matino Antunović;KEMP MANJ (3)
66-14;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;10 Julija,258 Sanja,377 Kriminalist;Sabina Kogovšek,Nina Rakovec,Boštjan Tadel;ni STATISTOV
66-15;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
66-16;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;2 Lara,3 Edvard;Gaja Filač,Aleš Valič;ni STATISTOV
66-17;Lj/Julijino Stanovanje/Predsoba;DAN-INT.;1 Mark,10 Julija;Matej Zemljič,Sabina Kogovšek;ni STATISTOV
66-18;Kemp/Pot Čez Kemp;DAN-EXT.;4 Dino,5 Saška,206 KEMP STANDARD (7);Matino Antunović,Mila Peršin;KEMP STANDARD (7)
66-19;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;258 Sanja;Nina Rakovec;ni STATISTOV
66-20;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
66-21;Lj/Julijino Stanovanje/Jedilnica;DAN-INT.;2 Lara,1 Mark,10 Julija;Gaja Filač,Matej Zemljič,Sabina Kogovšek;ni STATISTOV
66-22;Kemp/Naravna plaža;DAN-EXT.;4 Dino,5 Saška,213 KEMP MANJ (3);Matino Antunović,Mila Peršin;KEMP MANJ (3)
66-23;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
66-24;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
66-25;Lj/Julijino Stanovanje/Predsoba;DAN-INT.;10 Julija,13 Nada;Sabina Kogovšek,Aleksandra Balmazović;ni STATISTOV
66-26;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
67-01;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
67-02;Kemp/Naravna plaža;DAN-EXT.;4 Dino,5 Saška,213 KEMP MANJ (3);Matino Antunović,Mila Peršin;KEMP MANJ (3)
67-03;Lj/Julijino Stanovanje/Predsoba;DAN-INT.;10 Julija,13 Nada;Sabina Kogovšek,Aleksandra Balmazović;ni STATISTOV
67-04;Lj/Dolenčevo Stanovanje/Jedilnica;DAN-INT.;252 Erika,258 Sanja,377 Kriminalist;Bernarda Oman,Nina Rakovec,Boštjan Tadel;ni STATISTOV
67-05;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;1 Mark,10 Julija,13 Nada;Matej Zemljič,Sabina Kogovšek,Aleksandra Balmazović;ni STATISTOV
67-06;Kemp/Bar Na Plaži;DAN-EXT.;18 Nina,4 Dino,206 KEMP STANDARD (7);Melani Mekicar,Matino Antunović;KEMP STANDARD (7)
67-07;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
67-08;Lj/Dolenčevo Stanovanje/Jedilnica;DAN-INT.;10 Julija,258 Sanja,377 Kriminalist;Sabina Kogovšek,Nina Rakovec,Boštjan Tadel;ni STATISTOV
67-09;Kemp/Sanitarije/Pomivalnica;DAN-EXT.;18 Nina,5 Saška,206 KEMP STANDARD (7);Melani Mekicar,Mila Peršin;KEMP STANDARD (7)
67-10;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
67-11;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,20 Petra,257 Dr. Mirt;Gaja Filač,Maja Zupan,Žiga Udir;ni STATISTOV
67-12;Kemp/Klubska soba;DAN-INT.;4 Dino,5 Saška;Matino Antunović,Mila Peršin;ni STATISTOV
67-13;Lj/Nadino stanovanje/Jedilnica;DAN-INT.;12 Jana;Tanja Potočnik;ni STATISTOV
67-14;Lj/Nadino Stanovanje/Spalnica;DAN-INT.;12 Jana,13 Nada;Tanja Potočnik,Aleksandra Balmazović;ni STATISTOV
67-15;Kemp/Klubska soba;DAN-INT.;4 Dino,5 Saška;Matino Antunović,Mila Peršin;ni STATISTOV
67-16;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,257 Dr. Mirt,377 Kriminalist,396 Mlajši Kriminalist;Gaja Filač,Žiga Udir,Boštjan Tadel,Lan Artis;ni STATISTOV
67-17;Lj/Dolenčevo Stanovanje/Jedilnica;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
67-18;Lj/Nadino Stanovanje/Spalnica;DAN-INT.;12 Jana,13 Nada;Tanja Potočnik,Aleksandra Balmazović;ni STATISTOV
67-19;Lj/Julijino Stanovanje/Kuhinja;DAN-INT.;10 Julija,258 Sanja;Sabina Kogovšek,Nina Rakovec;ni STATISTOV
67-20;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,257 Dr. Mirt;Gaja Filač,Žiga Udir;ni STATISTOV
67-21;Lj/Markova Garsonjera/Dnevni Del;DAN-INT.;1 Mark,10 Julija,377OFF Kriminalist Off;Matej Zemljič,Sabina Kogovšek,Boštjan Tadel;ni STATISTOV
67-22;Kemp/Klubska soba;DAN-INT.;4 Dino,5 Saška;Matino Antunović,Mila Peršin;ni STATISTOV
67-23;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,257 Dr. Mirt;Gaja Filač,Žiga Udir;ni STATISTOV
67-24;Lj/Dolenčevo Stanovanje/Dnevna Soba;DAN-INT.;252 Erika,258 Sanja;Bernarda Oman,Nina Rakovec;ni STATISTOV
67-25;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;NOČ-INT.;10 Julija,397 Tožilec Iztok;Sabina Kogovšek,Rok Vihar;ni STATISTOV
67-26;Lj/Bb-Jeva Pisarna;NOČ-INT.;19 Bb,377 Kriminalist;Valter Dragan,Boštjan Tadel;ni STATISTOV
67-27;Lj/Julijino Stanovanje/Dnevna Soba;NOČ-INT.;1 Mark,3 Edvard;Matej Zemljič,Aleš Valič;ni STATISTOV
68-01;Lj/Julijino Stanovanje/Dnevna Soba;NOČ-INT.;1 Mark,3 Edvard;Matej Zemljič,Aleš Valič;ni STATISTOV
68-02;Lj/Dolenčevo Stanovanje/Dnevna Soba;NOČ-INT.;10 Julija,258 Sanja;Sabina Kogovšek,Nina Rakovec;ni STATISTOV
68-03;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;1 Mark,3 Edvard,10 Julija,11 David;Matej Zemljič,Aleš Valič,Sabina Kogovšek,Blaž Valič;ni STATISTOV
68-04;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;12 Jana,13 Nada;Tanja Potočnik,Aleksandra Balmazović;ni STATISTOV
68-05;Kemp/Klubska soba;DAN-INT.;14 Hrvoje,4 Dino;Alen Šalinović,Matino Antunović;ni STATISTOV
68-06;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;1 Mark,3 Edvard,10 Julija,11 David;Matej Zemljič,Aleš Valič,Sabina Kogovšek,Blaž Valič;ni STATISTOV
68-07;Kemp/Klubska soba;DAN-INT.;14 Hrvoje,4 Dino;Alen Šalinović,Matino Antunović;ni STATISTOV
68-08;Lj/Steinerjeva Klinika/Pisarna/Ordinacija;DAN-INT.;2 Lara,20 Petra,257 Dr. Mirt;Gaja Filač,Maja Zupan,Žiga Udir;ni STATISTOV
68-09;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;1 Mark,3 Edvard,10 Julija;Matej Zemljič,Aleš Valič,Sabina Kogovšek;ni STATISTOV
68-10;Lj/Dolenčevo Stanovanje/Kabinet;DAN-INT.;258 Sanja,39OFF Tajnica Off;Nina Rakovec,Vesna Ponorac;ni STATISTOV
68-11;Lj/Nadino stanovanje/Ordinacija;DAN-INT.;11 David,13 Nada;Blaž Valič,Aleksandra Balmazović;ni STATISTOV
68-12;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;2 Lara,1 Mark;Gaja Filač,Matej Zemljič;ni STATISTOV
68-13;Lj/Nadino Stanovanje/Kuhinja;DAN-INT.;12 Jana,13 Nada;Tanja Potočnik,Aleksandra Balmazović;ni STATISTOV
68-14;Lj/Julijino Stanovanje/Dnevna Soba;DAN-INT.;3 Edvard,10 Julija,11OFF David Off;Aleš Valič,Sabina Kogovšek,Blaž Valič;ni STATISTOV
68-15;Lj/Vila/Vhodna Veža s Stopniščem;DAN-INT.;2 Lara;Gaja Filač;ni STATISTOV
68-16;Kemp/Pred Sanitarijami;DAN-EXT.;14 Hrvoje,4 Dino,206 KEMP STANDARD (7);Alen Šalinović,Matino Antunović;KEMP STANDARD (7)
